"logFC"	"P.Value"	"adj.P.Val"
"X509"	0.231693092445055	0.845659185746026	0.979460877866942
"X7143"	0.23168783114787	0.845662646478763	0.979460877866942
"X11016"	0.231599983092692	0.845720430889012	0.979460877866942
"X51562"	-0.231597228130999	0.845722243052248	0.979460877866942
"X6204"	-0.231299629813674	0.845918002567193	0.979460877866942
"X4674"	-0.231057160090039	0.846077505648009	0.979460877866942
"X599"	-0.230938072432098	0.846155847010504	0.979460877866942
"X6230"	-0.230918916793581	0.846168448616408	0.979460877866942
"X7319"	0.230805995611181	0.84624273502318	0.979460877866942
"X30968"	0.230415702753201	0.84649950387283	0.979460877866942
"X63908"	0.230343969523641	0.846546698052455	0.979460877866942
"X6050"	0.230329103719009	0.846556478518193	0.979460877866942
"X64418"	0.230229554700943	0.846621974119652	0.979460877866942
"X6181"	0.230102772260275	0.846705388753785	0.979460877866942
"X146330"	-0.230012328139907	0.846764896176713	0.979460877866942
"X80017"	-0.22975494801545	0.846934243396258	0.979460877866942
"X388135"	0.229706379738716	0.846966200435539	0.979460877866942
"X5476"	0.229423315576642	0.847152456491859	0.979460877866942
"X10933"	0.229210339711681	0.847292600118484	0.979460877866942
"X10043"	0.229155393719368	0.847328756786173	0.979460877866942
"X6259"	0.229136844971504	0.847340962679109	0.979460877866942
"X4676"	0.228437472824298	0.847801207046023	0.979460877866942
"X1836"	-0.228398150691663	0.847827085784632	0.979460877866942
"X51324"	0.228305723467107	0.847887914768883	0.979460877866942
"X23531"	-0.228153512346084	0.847988091209704	0.979460877866942
"X26225"	0.228138199357524	0.847998169457471	0.979460877866942
"X8826"	-0.228025233456072	0.848072518765435	0.979460877866942
"X7562"	0.228022248700413	0.848074483221842	0.979460877866942
"X51510"	0.227805130585486	0.848217384910916	0.979460877866942
"X55553"	0.227800155806062	0.848220659244251	0.979460877866942
"X8575"	0.227293081244241	0.848554422675145	0.979460877866942
"X55004"	-0.227189275597408	0.848622752326049	0.979460877866942
"X3655"	0.22691382038083	0.848804075131038	0.979460877866942
"X256356"	0.226835739575048	0.848855474526883	0.979460877866942
"X19"	0.226587255613706	0.849019051979904	0.979460877866942
"X25963"	-0.226580611622669	0.84902342582081	0.979460877866942
"X10273"	0.226493527998576	0.849080754731983	0.979460877866942
"X23557"	-0.226474829501519	0.849093064434914	0.979460877866942
"X6210"	-0.226212422319696	0.849265817731731	0.979460877866942
"X25793"	-0.226207108025216	0.849269316422266	0.979460877866942
"X1350"	-0.226125746739097	0.849322881374749	0.979460877866942
"X51429"	0.226103470495547	0.84933754726629	0.979460877866942
"X8905"	0.226097460274871	0.849341504192123	0.979460877866942
"X9625"	-0.225880792469227	0.849484153474712	0.979460877866942
"X9454"	0.225591620083012	0.849674545843891	0.979460877866942
"X196047"	0.225374689969977	0.849817379339421	0.979460877866942
"X5516"	-0.225341481079711	0.849839245535041	0.979460877866942
"X55845"	0.225315167297784	0.849856571769745	0.979460877866942
"X139322"	0.225116063170421	0.849987673664459	0.979460877866942
"X139728"	0.224882792512268	0.85014127809381	0.979460877866942
"X65991"	-0.224783809787441	0.850206458113152	0.979460877866942
"X121512"	0.224310661416122	0.850518039949087	0.979460877866942
"X151011"	-0.224185972562881	0.850600155040282	0.979460877866942
"X4718"	0.223958654600177	0.850749861726933	0.979460877866942
"X23313"	0.223712366815108	0.850912067599929	0.979460877866942
"X5879"	0.223674212694789	0.850937196582411	0.979460877866942
"X3716"	0.223661484358125	0.850945579725077	0.979460877866942
"X54749"	-0.223648307536359	0.850954258266946	0.979460877866942
"X54960"	0.223624953460806	0.850969639814221	0.979460877866942
"X3945"	0.223429753420569	0.851098205401024	0.979460877866942
"X83941"	-0.223415924139745	0.851107314000173	0.979460877866942
"X6155"	-0.223097168784819	0.851317266412254	0.979460877866942
"X55144"	0.223061798054089	0.851340564459757	0.979460877866942
"X5910"	0.222909004609118	0.851441208172575	0.979460877866942
"X79745"	-0.222477510890038	0.851725442391513	0.979460877866942
"X23731"	0.222454365084002	0.851740689577788	0.979460877866942
"X83698"	-0.222435428613869	0.851753163925887	0.979460877866942
"X5687"	0.222151382958712	0.851940282676367	0.979460877866942
"X378938"	0.222142247571153	0.851946300869521	0.979460877866942
"X221687"	0.222067659238206	0.851995438351455	0.979460877866942
"X84923"	0.221761280300098	0.852197281432336	0.979460877866942
"X113246"	-0.22149830842538	0.85237053557086	0.979460877866942
"X4717"	-0.221211613697678	0.852559427187332	0.979460877866942
"X64218"	-0.220932644937185	0.852743236592908	0.979460877866942
"X4045"	0.220669008474489	0.852916951068587	0.979460877866942
"X1605"	0.220634319876872	0.85293980849714	0.979460877866942
"X10455"	0.22051427265398	0.853018912412231	0.979460877866942
"X3092"	0.22050583898261	0.853024469751087	0.979460877866942
"X100093630"	0.220347610669331	0.853128735108153	0.979460877866942
"X55676"	0.220202882592933	0.853224106662135	0.979460877866942
"X6917"	-0.219891074417586	0.853429586385812	0.979460877866942
"X6203"	-0.219780736885906	0.853502300542659	0.979460877866942
"X8669"	0.219779133773833	0.853503357027731	0.979460877866942
"X124540"	0.219759183299544	0.853516504838082	0.979460877866942
"X5660"	0.219143372849787	0.853922357741698	0.979460877866942
"X734"	-0.219090773836806	0.853957025173494	0.979460877866942
"X81555"	0.218984358962176	0.854027162911038	0.979460877866942
"X547"	0.218414970097533	0.85440246506184	0.979460877866942
"X7879"	0.218412955372679	0.854403793089054	0.979460877866942
"X55704"	0.218395976224065	0.854414985090979	0.979460877866942
"X64398"	0.218333365721508	0.854456255780092	0.979460877866942
"X1657"	0.218120403012468	0.854596636451128	0.979460877866942
"X8613"	-0.218055889651291	0.854639163250682	0.979460877866942
"X11034"	-0.217976846219134	0.854691268756782	0.979460877866942
"X10899"	0.217955785007769	0.854705152434399	0.979460877866942
"X50632"	-0.217846112568338	0.854777449895243	0.979460877866942
"X81627"	0.217815492148394	0.85479763548158	0.979460877866942
"X54458"	-0.217432304699493	0.855050248257241	0.979460877866942
"X56984"	0.217422433225669	0.855056756131321	0.979460877866942
"X282991"	0.217411737729326	0.855063807262137	0.979460877866942
"X53344"	0.217305530809957	0.855133826041541	0.979460877866942
"X399665"	-0.216916537723547	0.85539028631105	0.979460877866942
"X57515"	0.216892752674809	0.855405968113908	0.979460877866942
"X113791"	-0.216799855543639	0.855467216990227	0.979460877866942
"X9069"	0.216552787439053	0.855630118009501	0.979460877866942
"X81706"	-0.216543259257741	0.855636400410473	0.979460877866942
"X81926"	0.216244986152222	0.855833071238882	0.979460877866942
"X5230"	0.215570520191756	0.856277823446359	0.979460877866942
"X64409"	0.215552509245298	0.856289700740622	0.979460877866942
"X8502"	-0.215534994514819	0.856301250837147	0.979460877866942
"X352954"	0.215519993106171	0.856311143546984	0.979460877866942
"X51234"	0.215337090126602	0.856431761108977	0.979460877866942
"X595"	-0.215300823650895	0.856455677869525	0.979460877866942
"X27239"	-0.215016956072856	0.856642885417559	0.979460877866942
"X55850"	0.215001086010705	0.856653351787313	0.979460877866942
"X182"	0.214811019411525	0.85677870343156	0.979460877866942
"X25897"	0.214500943299083	0.856983210821855	0.979460877866942
"X4637"	-0.214448473300894	0.857017817799362	0.979460877866942
"X4809"	0.214376343224237	0.857065392176485	0.979460877866942
"X4478"	0.213846185741159	0.857415080709015	0.979460877866942
"X10778"	0.213826648833241	0.857427967665358	0.979460877866942
"X58478"	0.213722708974874	0.857496529226044	0.979460877866942
"X376497"	-0.213678626370264	0.857525607637054	0.979460877866942
"X85442"	0.213145443641355	0.857877328710903	0.979460877866942
"X323"	-0.213127041906621	0.857889468163933	0.979460877866942
"X7813"	0.213016352893151	0.857962489384256	0.979460877866942
"X79719"	0.212805131018215	0.858101835212941	0.979460877866942
"X11236"	0.2125875762913	0.858245363529031	0.979460877866942
"X5860"	-0.21238739573364	0.858377433649336	0.979460877866942
"X10522"	0.21237018282482	0.858388790136814	0.979460877866942
"X23683"	0.21221925758329	0.858488366694755	0.979460877866942
"X23408"	0.2121059535145	0.858563123258797	0.979460877866942
"X7026"	0.211673509288368	0.858848456036433	0.979460877866942
"X9117"	-0.211475650855173	0.858979011961231	0.979460877866942
"X348262"	0.211407933205296	0.85902369600907	0.979460877866942
"X6678"	-0.211094051108609	0.85923081958559	0.979460877866942
"X9784"	0.210720477625012	0.859477344760894	0.979460877866942
"X5436"	-0.210694916069502	0.859494213608387	0.979460877866942
"X8818"	0.210342117656606	0.859727042552928	0.979460877866942
"X5096"	0.210191615333013	0.8598263701169	0.979460877866942
"X583"	0.209903757227462	0.860016355051157	0.979460877866942
"X51241"	0.209859544758317	0.860045535781564	0.979460877866942
"X27020"	0.209784882294684	0.860094814287104	0.979460877866942
"X472"	0.209660299780464	0.860177042094538	0.979460877866942
"X5824"	0.209001566918778	0.860611848667899	0.979460877866942
"X9780"	-0.208886757921034	0.860687634408781	0.979460877866942
"X143"	0.208732090116747	0.860789733087789	0.979460877866942
"X8153"	-0.208687073202418	0.860819449906586	0.979460877866942
"X84326"	0.208658984442428	0.860837992116733	0.979460877866942
"X518"	-0.208622493511991	0.860862080959347	0.979460877866942
"X26275"	-0.208409081719167	0.861002963573201	0.979460877866942
"X5352"	-0.208370114052496	0.861028688340376	0.979460877866942
"X219736"	0.208118084190494	0.861195071108022	0.979460877866942
"X9839"	0.207995472909172	0.861276017729591	0.979460877866942
"X513"	0.20799227104232	0.861278131586455	0.979460877866942
"X91689"	0.207957230771843	0.861301265066904	0.979460877866942
"X6134"	0.207831216104371	0.861384460552061	0.979460877866942
"X5869"	0.207611316528793	0.861529642985141	0.979460877866942
"X6386"	0.207235432035282	0.861777820850396	0.979460877866942
"X4710"	-0.207103078170348	0.86186521078483	0.979460877866942
"X292"	0.206956354249066	0.861962090883006	0.979460877866942
"X6500"	-0.206633571242961	0.862175228054001	0.979460877866942
"X10672"	0.206627413688862	0.862179294052326	0.979460877866942
"X3460"	0.206365178708227	0.862352458240075	0.979460877866942
"X4149"	0.206192651132154	0.862466388668878	0.979460877866942
"X5691"	0.206074554924325	0.862544376411514	0.979460877866942
"X400073"	-0.205825566637148	0.862708806355287	0.979460877866942
"X7172"	-0.205777583269895	0.862740494884664	0.979460877866942
"X5300"	0.205767193969093	0.862747356075914	0.979460877866942
"X9166"	0.205643995678632	0.862828718166401	0.979460877866942
"X22836"	-0.205528658173133	0.862904890189561	0.979460877866942
"X115548"	0.205470885881518	0.862943045060201	0.979460877866942
"X51501"	0.204948483877778	0.86328807237961	0.979460877866942
"X6262"	-0.204910360754849	0.863313252322599	0.979460877866942
"X9604"	0.204711242371272	0.863444770287735	0.979460877866942
"X6844"	0.204442898424053	0.863622017818377	0.979460877866942
"X8985"	0.204440733472913	0.86362344784779	0.979460877866942
"X55604"	0.204402175166359	0.863648917094395	0.979460877866942
"X84435"	0.20409190115619	0.863853870184309	0.979460877866942
"X9448"	0.203942084104182	0.863952835887727	0.979460877866942
"X26051"	-0.203881351445261	0.863992955095366	0.979460877866942
"X254428"	0.203725607773198	0.864095838949771	0.979460877866942
"X4736"	0.203716050927661	0.864102152251502	0.979460877866942
"X3612"	0.203490739256429	0.864250996822884	0.97949973791565
"X6867"	-0.203018458343892	0.864563008936326	0.979603318888731
"X23677"	0.202782223338461	0.864719085383633	0.979603318888731
"X22931"	0.202771940972039	0.864725878888026	0.979603318888731
"X5364"	0.202415319946963	0.864961502671835	0.979603318888731
"X783"	0.202272590359813	0.865055809185562	0.979603318888731
"X7503"	0.202123473805538	0.865154337848455	0.979603318888731
"X51504"	0.202024431796498	0.865219780947945	0.979603318888731
"X4660"	0.201965110979342	0.865258978274584	0.979603318888731
"X7301"	0.201444856183135	0.865602760441639	0.97967636029384
"X55014"	0.201282858590395	0.865709812961051	0.97967636029384
"X57509"	-0.201236840885374	0.865740223191182	0.97967636029384
"X10090"	-0.200983250580336	0.86590780876689	0.97967636029384
"X92154"	0.200963330003966	0.865920973568505	0.97967636029384
"X58190"	-0.200498013777618	0.866228495117134	0.97967636029384
"X51398"	-0.200428812375517	0.866274231170694	0.97967636029384
"X55824"	0.2004099733832	0.866286682168828	0.97967636029384
"X51329"	0.200127823723766	0.866473163461801	0.97967636029384
"X55860"	0.199503566357986	0.866885780546726	0.97967636029384
"X5351"	0.199470624313869	0.866907555347645	0.97967636029384
"X27243"	0.199279209710642	0.867034083036172	0.97967636029384
"X340481"	0.199016557154184	0.867207705537023	0.97967636029384
"X57348"	-0.198986657588644	0.86722747059903	0.97967636029384
"X286262"	0.198873964364131	0.867301967028452	0.97967636029384
"X56899"	0.198773185906681	0.867368588138765	0.97967636029384
"X4201"	0.198717744366064	0.86740523900217	0.97967636029384
"X92737"	0.198387113535455	0.867623815781631	0.97967636029384
"X56889"	0.19816555265011	0.867770293161061	0.97967636029384
"X664"	-0.198107338411828	0.86780878026118	0.97967636029384
"X79622"	-0.197722213042489	0.868063405561196	0.97967636029384
"X10430"	0.197694327578528	0.868081842542938	0.97967636029384
"X58526"	-0.197631390926215	0.868123454519138	0.97967636029384
"X51232"	-0.197489162849068	0.868217493141024	0.97967636029384
"X145581"	0.197424205057323	0.868260442673696	0.97967636029384
"X2581"	-0.197360405602351	0.868302626702541	0.97967636029384
"X100128252"	0.196728111275189	0.868720718272121	0.980018754614941
"X91947"	0.196143700309203	0.869107180608344	0.980034882100874
"X339745"	0.196056106414644	0.869165107853594	0.980034882100874
"X4162"	-0.1957913488167	0.869340200560904	0.980034882100874
"X63874"	-0.195674267125075	0.869417632489589	0.980034882100874
"X9554"	0.195285411406834	0.869674811041207	0.980034882100874
"X55364"	0.195280263236339	0.869678215993094	0.980034882100874
"X51528"	0.195032317131108	0.869842208091072	0.980034882100874
"X29082"	0.194983721485251	0.869874350014188	0.980034882100874
"X90627"	0.194977703734159	0.869878330264199	0.980034882100874
"X100505881"	-0.194502492381743	0.870192654095921	0.980034882100874
"X220382"	0.194270113368316	0.870346366357222	0.980034882100874
"X51104"	0.194257046611032	0.870355009799658	0.980034882100874
"X5209"	0.193810042772829	0.870650704718217	0.980034882100874
"X85461"	-0.193676724208036	0.870738899012299	0.980034882100874
"X222865"	0.193426822806165	0.870904220736399	0.980034882100874
"X5333"	0.193417452740829	0.87091041959233	0.980034882100874
"X25934"	0.193278743229837	0.87100218511737	0.980034882100874
"X2878"	-0.193050752939394	0.871153019561601	0.980034882100874
"X5101"	0.19299476709534	0.871190059547403	0.980034882100874
"X8407"	-0.192933289893651	0.871230732916467	0.980034882100874
"X122704"	0.19290177605012	0.871251582634256	0.980034882100874
"X604"	-0.192893978742931	0.871256741385818	0.980034882100874
"X90701"	-0.192702401542285	0.871383491886991	0.980044890487543
"X55032"	-0.192438673808162	0.871557983723265	0.980044890487543
"X51109"	0.192065772950862	0.871804719125177	0.980044890487543
"X728658"	0.191980148194107	0.871861375781721	0.980044890487543
"X4296"	0.19193144023445	0.871893605423786	0.980044890487543
"X401505"	0.191753956500225	0.872011046698231	0.980044890487543
"X93621"	0.191466096130811	0.872201530368928	0.980044890487543
"X57560"	0.191234538648441	0.872354762534013	0.980044890487543
"X4094"	0.190674883802635	0.872725131481519	0.980044890487543
"X219699"	-0.190653926088964	0.87273900144084	0.980044890487543
"X6191"	0.19040012803293	0.872906969847428	0.980044890487543
"X6209"	-0.190108271293271	0.873100133301139	0.980044890487543
"X23382"	-0.189759847481071	0.873330745204275	0.980044890487543
"X79001"	0.189712283669699	0.873362227186115	0.980044890487543
"X414149"	-0.189652248906486	0.873401963844881	0.980044890487543
"X25976"	-0.189566575142556	0.873458671361384	0.980044890487543
"X23175"	0.189318020103962	0.873623193770806	0.980044890487543
"X10632"	-0.189269260181265	0.873655469356286	0.980044890487543
"X55559"	0.189056049405224	0.87379660212768	0.980044890487543
"X51635"	-0.188960844069223	0.873859623658556	0.980044890487543
"X84312"	0.188921023322162	0.87388598338951	0.980044890487543
"X100113407"	0.188763756665595	0.873990088950803	0.980044890487543
"X92912"	0.188628979674732	0.874079308799489	0.980044890487543
"X28962"	0.188376097377142	0.874246716473299	0.980044890487543
"X2180"	-0.188233982361715	0.874340798855961	0.980044890487543
"X29993"	-0.188188337814994	0.874371016643129	0.980044890487543
"X100128731"	-0.188068229472779	0.874450532128241	0.980044890487543
"X57026"	0.188031055627938	0.874475142635025	0.980044890487543
"X57636"	-0.187728023234971	0.874675766194431	0.980141258317481
"X132864"	-0.187529195330126	0.8748074052192	0.980143674191369
"X8301"	0.187330492427932	0.874938964944382	0.980143674191369
"X26297"	0.187192116166002	0.875030584888387	0.980143674191369
"X28970"	0.187032199676317	0.875136468862797	0.980143674191369
"X10092"	0.186842516870419	0.875262064621547	0.980155946629237
"X6137"	0.186386947344976	0.875563726301291	0.980255920318691
"X57798"	0.186361406588996	0.875580639002789	0.980255920318691
"X6132"	0.185923532308564	0.875870601546576	0.98032366748706
"X7257"	0.185793431082143	0.875956758443895	0.98032366748706
"X81631"	0.185640830987075	0.876057816633825	0.98032366748706
"X3910"	0.185478634757245	0.876165232002602	0.98032366748706
"X55177"	0.18532397691173	0.876267657158411	0.98032366748706
"X26751"	0.185231204748397	0.87632909831621	0.98032366748706
"X55841"	0.185004132415515	0.876479486947949	0.980363633360147
"X92293"	0.184697971959986	0.87668226222392	0.980370694435748
"X266727"	-0.184280437675091	0.876958815325123	0.980370694435748
"X127262"	-0.184230992598043	0.876991566180571	0.980370694435748
"X377"	0.184117696496996	0.877066610729212	0.980370694435748
"X23359"	-0.183964844650325	0.877167857781108	0.980370694435748
"X5578"	0.183955905178273	0.877173779231985	0.980370694435748
"X26515"	0.183735500805511	0.877319775895509	0.98040570956824
"X3344"	-0.183333597286225	0.877586008998769	0.980477454044014
"X8560"	-0.183135782546721	0.877717052580067	0.980477454044014
"X51008"	-0.183119251402479	0.877728003889226	0.980477454044014
"X58477"	0.182535085231989	0.878115008706566	0.980673790502079
"X23258"	0.182507683862046	0.878133162582914	0.980673790502079
"X6142"	0.181929638205572	0.878516142640379	0.98081068976018
"X816"	0.181837354709169	0.878577287051747	0.98081068976018
"X3164"	0.181706081524709	0.878664266165701	0.98081068976018
"X23365"	0.181630106765307	0.878714606264676	0.98081068976018
"X79006"	-0.181273560318625	0.878950856842874	0.980946328939639
"X23521"	0.180514577336095	0.879453801014676	0.981343959244767
"X8514"	0.180218477450391	0.879650026404377	0.981343959244767
"X10099"	0.179931232322783	0.879840390809614	0.981343959244767
"X647979"	-0.179885459029725	0.879870726537672	0.981343959244767
"X79762"	-0.179869914928174	0.879881028253846	0.981343959244767
"X8526"	-0.179683753931968	0.880004406391173	0.981353550886204
"X5611"	-0.179453022767481	0.880157327435193	0.981396081060367
"X100505553"	-0.179243989090318	0.880295871955768	0.981422572072214
"X7580"	0.178548711959491	0.880756717998402	0.981592691778742
"X140739"	0.178533080138833	0.880767079601745	0.981592691778742
"X533"	-0.178451367429583	0.880821243469972	0.981592691778742
"X168451"	0.178307998276818	0.880916278110802	0.981592691778742
"X10725"	0.177542305865491	0.88142385913706	0.981592691778742
"X85457"	0.177444505969622	0.881488694651018	0.981592691778742
"X389541"	-0.17722941451158	0.88163129028805	0.981592691778742
"X133686"	-0.17692367674762	0.881833986814305	0.981592691778742
"X3800"	0.176908503139383	0.881844046740527	0.981592691778742
"X7389"	0.176527925523409	0.882096371515395	0.981592691778742
"X4706"	0.176480369159166	0.882127902453359	0.981592691778742
"X286148"	-0.17647816900631	0.882129361208655	0.981592691778742
"X54498"	-0.176409944060227	0.882174596219363	0.981592691778742
"X64963"	0.176364354010081	0.882204823887394	0.981592691778742
"X406"	0.176269597485905	0.882267651056226	0.981592691778742
"X6921"	0.176242887425427	0.882285360973057	0.981592691778742
"X6154"	-0.176054439290069	0.882410311849203	0.981603976881432
"X4726"	-0.175396993992075	0.882846255033759	0.981910943939539
"X7178"	0.175291898339307	0.882915945848793	0.981910943939539
"X1040"	0.174790295725241	0.883248580027986	0.9821531225438
"X80777"	0.174378409487253	0.883521734831231	0.982329106997012
"X56666"	0.173809201039143	0.883899245399344	0.982621056841034
"X727800"	0.1733771599866	0.884185801378546	0.982683601057597
"X64400"	-0.173091234072933	0.884375453219609	0.982683601057597
"X3423"	-0.173055472931333	0.88439917369884	0.982683601057597
"X800"	-0.172986194083602	0.884445126874213	0.982683601057597
"X6139"	0.172857977812897	0.884530174706347	0.982683601057597
"X10952"	0.172329450545011	0.884880769040737	0.982945378108133
"X94241"	0.171661353334563	0.885323978228332	0.983191866355624
"X2235"	-0.171648278171002	0.885332652523035	0.983191866355624
"X6760"	0.171219145820443	0.88561735413347	0.983380308810542
"X9865"	-0.170883327982517	0.885840157890331	0.983499980517118
"X517"	0.170218608265603	0.886281203497214	0.983714862223022
"X9903"	0.170125224354334	0.886343167120063	0.983714862223022
"X6136"	-0.170071424902437	0.886378865329375	0.983714862223022
"X51495"	0.169693905380699	0.886629371963558	0.983865169407971
"X5867"	-0.169429944879314	0.886804532171412	0.983931838835398
"X9324"	0.169139683942601	0.886997151335015	0.983982337763826
"X54472"	0.169014513323763	0.887080217483458	0.983982337763826
"X440145"	0.168639242505348	0.88732926340137	0.984052864464633
"X3315"	0.168571853924422	0.887373986552318	0.984052864464633
"X10559"	0.167965004558359	0.887776744750258	0.984351781560275
"X6165"	-0.167742164891363	0.887924647880328	0.984351781560275
"X11328"	0.167346492681894	0.888187273028457	0.984351781560275
"X6988"	-0.167241611690545	0.888256889241246	0.984351781560275
"X6560"	0.167062514741566	0.888375769317792	0.984351781560275
"X24139"	-0.166962903927428	0.888441889572308	0.984351781560275
"X7108"	0.16695153162202	0.888449438397736	0.984351781560275
"X826"	-0.166635056107989	0.888659515813655	0.9844569655619
"X6207"	-0.166311583442976	0.888874246041599	0.984536454211806
"X54940"	0.166083026657298	0.889025973364043	0.984536454211806
"X1635"	0.166006583821016	0.88907672081513	0.984536454211806
"X83988"	0.16562088768347	0.889332776536019	0.98454357249661
"X6168"	-0.165324362442701	0.889529641387579	0.98454357249661
"X27175"	0.164993466663437	0.889749333084256	0.98454357249661
"X374882"	0.164888568961204	0.889818979603633	0.98454357249661
"X51374"	-0.164812419846447	0.88986953911607	0.98454357249661
"X3295"	0.164714324437961	0.889934670619045	0.98454357249661
"X6169"	-0.164615083656237	0.890000563360858	0.98454357249661
"X6143"	0.164609366676348	0.890004359277929	0.98454357249661
"X6387"	0.164286316480924	0.890218859798082	0.98464208873488
"X23504"	-0.163827835821865	0.890523297921996	0.98464208873488
"X10815"	-0.16370380684957	0.89060565782007	0.98464208873488
"X83442"	-0.163577604291794	0.890689462272232	0.98464208873488
"X1390"	-0.163485838810587	0.89075039964784	0.98464208873488
"X100506904"	0.163434649373511	0.890784392557228	0.98464208873488
"X54918"	-0.162696992661906	0.891274263879323	0.984745322337879
"X91298"	-0.162631107464737	0.891318019679932	0.984745322337879
"X23499"	0.1626116997723	0.891330908816111	0.984745322337879
"X23345"	-0.162554346538495	0.891368998707518	0.984745322337879
"X50808"	-0.162426870193665	0.891453660221659	0.984745322337879
"X100506461"	0.162009845086675	0.89173062987046	0.984769409220911
"X27430"	0.161924716585586	0.891787170083852	0.984769409220911
"X373156"	0.161873784265258	0.891820998315499	0.984769409220911
"X402"	-0.161010203466631	0.892394601383218	0.984975195573841
"X5825"	0.160927622894518	0.892449455567925	0.984975195573841
"X11261"	0.160870484996633	0.892487409745268	0.984975195573841
"X440400"	-0.160867798288538	0.892489194412638	0.984975195573841
"X6309"	0.160631104863333	0.892646422051924	0.984975195573841
"X51527"	0.160182755581323	0.892944257261436	0.984975195573841
"X3679"	-0.159784092432995	0.893209099012613	0.984975195573841
"X5764"	-0.159775803299441	0.893214605814735	0.984975195573841
"X9338"	-0.159425862522233	0.893447090127426	0.984975195573841
"X23607"	0.159377769843805	0.893479041373456	0.984975195573841
"X2893"	-0.159291762308027	0.893536182475893	0.984975195573841
"X64423"	0.159186585888982	0.893606059621857	0.984975195573841
"X128"	0.159174127427323	0.893614336833677	0.984975195573841
"X347734"	0.159165323242699	0.893620186206583	0.984975195573841
"X1124"	-0.158870770146082	0.893815886356174	0.985063911877454
"X9218"	0.158194820538984	0.894265009567034	0.985135526799774
"X134492"	0.158136115977432	0.894304016415809	0.985135526799774
"X144348"	0.158101549719449	0.89432698444047	0.985135526799774
"X2950"	-0.158079328633376	0.894341749592965	0.985135526799774
"X54998"	0.157887226341522	0.894469396528426	0.9851364096273
"X831"	-0.157539455846471	0.894700487852918	0.9851364096273
"X4092"	0.157482789871705	0.894738142886961	0.9851364096273
"X84310"	0.157384536626749	0.894803433586621	0.9851364096273
"X5334"	0.156820220419912	0.895178443641062	0.98542238871264
"X51114"	-0.156446800081424	0.895426608856432	0.985499760838109
"X51321"	0.156331549578609	0.895503203340178	0.985499760838109
"X10617"	0.156140545237316	0.895630145312154	0.985499760838109
"X119504"	0.156020720310245	0.895709782628415	0.985499760838109
"X3995"	-0.155725564705304	0.895905951637527	0.985588765633152
"X6205"	0.155476351491532	0.896071590952186	0.985644166041578
"X440556"	0.1545911546062	0.896659972758413	0.986164492807362
"X100505783"	0.15382739123509	0.897167684572558	0.98630707365405
"X285381"	0.153769907767786	0.897205898422427	0.98630707365405
"X1476"	-0.153211619528871	0.897577049575657	0.98630707365405
"X427"	-0.153037345394647	0.89769291196699	0.98630707365405
"X8411"	0.15278790229034	0.897858752618301	0.98630707365405
"X84065"	0.152646374644661	0.897952848352009	0.98630707365405
"X1003"	-0.15248896216317	0.898057506925409	0.98630707365405
"X128240"	-0.15207143345156	0.898335117127255	0.98630707365405
"X60485"	0.151990950278154	0.898388630926602	0.98630707365405
"X23376"	-0.151775736086691	0.898531730548676	0.98630707365405
"X4061"	-0.151484503603695	0.898725381294718	0.98630707365405
"X27333"	0.151464957288973	0.898738378544622	0.98630707365405
"X4728"	0.15126679111041	0.898870149947454	0.98630707365405
"X64714"	0.150095812783515	0.899648853525857	0.98630707365405
"X54413"	0.149916835243473	0.899767882578018	0.98630707365405
"X6208"	0.149793393565014	0.899849978807143	0.98630707365405
"X9639"	0.149751614904662	0.89987776440178	0.98630707365405
"X158747"	-0.14969119848443	0.8999179455664	0.98630707365405
"X9364"	0.149470783769701	0.900064539013431	0.98630707365405
"X285268"	0.149348636061795	0.90014577849532	0.98630707365405
"X28972"	-0.149326627622246	0.900160416246992	0.98630707365405
"X311"	-0.149254893844441	0.900208126417947	0.98630707365405
"X79085"	-0.149211250438006	0.900237153845506	0.98630707365405
"X25801"	0.148161442201404	0.900935426184502	0.98630707365405
"X81892"	-0.148110977363469	0.900968994441365	0.98630707365405
"X23001"	0.148035029233931	0.901019514036228	0.98630707365405
"X26049"	0.147807991113313	0.901170538893055	0.98630707365405
"X79837"	0.147781703569526	0.901188025494061	0.98630707365405
"X5783"	0.147374635062688	0.901458815545139	0.98630707365405
"X8214"	0.147369279735065	0.901462378091872	0.98630707365405
"X123606"	0.147353726605308	0.901472724575927	0.98630707365405
"X10314"	0.147284950141805	0.901518477277456	0.98630707365405
"X6138"	0.147211135749132	0.901567581763758	0.98630707365405
"X51218"	0.147164395862325	0.901598675327297	0.98630707365405
"X55323"	0.147003650299868	0.901705611962235	0.98630707365405
"X26099"	0.146850414509072	0.901807554351991	0.98630707365405
"X26234"	-0.146795781463534	0.901843900190075	0.98630707365405
"X10456"	-0.146615155966866	0.90196406674844	0.98630707365405
"X51550"	0.14656694345901	0.901996141953068	0.98630707365405
"X8448"	-0.146556034249715	0.902003399741686	0.98630707365405
"X80013"	0.146413587559576	0.902098168861719	0.98630707365405
"X9975"	0.146271737950896	0.902192542132721	0.98630707365405
"X622"	0.146254408920877	0.902204071319899	0.98630707365405
"X961"	0.146113397558084	0.90229788843942	0.98630707365405
"X7025"	-0.146066469854763	0.902329110495178	0.98630707365405
"X84632"	-0.145946394359123	0.902409000108939	0.98630707365405
"X6642"	0.145757560344949	0.902534638703196	0.98630707365405
